Immunization School Survey Report 2004-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RCDT,Region,District,School,Total Sch. Enroll.,Total - NC,Unduplic.,Total Excluded,NC-PE Only,Polio Prot.,Polio Rel.,Polio Med.,Polio App. Sch.,Polio UP/NC,Polio Total,DTP Prot.,DTP-Rel.,DTP-Med.,DTP-AS,DTP-UP/NC,DTP-Total,Meas. Prot.,Meas. Rel.,Meas. Med.,Meas. AS,Meas. UP/NC,Meas. Total,Rubella Prot.,Rubella-Rel.,Rubella-Med.,Rubella-AS,Rubella-UP/NC,Rubella-Total,Mump Prot.,Mump Rel.,Mump Med.,Mump AS,Mump UP/NC,Mump Total,HepB Prot.,HepB Rel.,HepB Med.,HepB AS,HepB Excluded,HepB UP/NC,HepB Total,Hib Prot.,Hib Rel.,Hib Med.,Hib AS,Hib Excluded,Hib UP/NC,Hib Total,Cpox Prot.,Cpox Rel.,Cpox Med.,Cpox AS,Cpox UP/NC,Cpox Total,,,,
56099034Y10,56,034Y,n/a,"1,083",0,0,0,0,"1,081",1,1,0,0,"1,083","1,079",2,2,0,0,"1,083","1,081",1,1,0,0,"1,083","1,081",1,1,0,0,"1,083","1,081",1,1,0,0,"1,083","1,072",1,10,0,0,0,"1,083",0,0,0,0,"1,083",0,0,0,0,0,0,0,0,,,,
56099035Y10,56,035Y,n/a,950,0,0,0,0,946,4,0,0,0,950,944,5,1,0,0,950,946,4,0,0,0,950,946,4,0,0,0,950,946,4,0,0,0,950,942,4,4,0,0,0,950,0,0,0,0,950,0,0,0,0,0,0,0,0,,,,
56099036Y06,56,036Y,n/a,96,2,2,0,0,94,0,0,0,2,96,88,0,0,6,2,96,94,0,0,0,2,96,94,0,0,0,2,96,94,0,0,0,2,96,89,0,2,3,0,2,96,0,0,0,0,96,0,0,0,0,0,0,0,0,,,,
56099037X10,56,037X,n/a,211,0,0,0,0,210,0,0,1,0,211,210,0,0,1,0,211,210,0,0,1,0,211,210,0,0,1,0,211,210,0,0,1,0,211,92,0,0,0,119,0,92,0,0,0,0,211,0,0,73,0,0,0,0,73,,,,
56099038X10,56,038X,n/a,281,19,19,0,0,273,0,0,0,8,281,273,0,0,0,8,281,273,0,0,0,8,281,273,0,0,0,8,281,273,0,0,0,8,281,111,0,0,0,156,14,125,23,0,0,0,258,0,23,118,0,0,0,2,120,,,,
56099044X10,56,044X,n/a,350,0,0,0,0,347,3,0,0,0,350,346,3,1,0,0,350,347,3,0,0,0,350,347,3,0,0,0,350,347,3,0,0,0,350,142,0,0,0,208,0,142,38,0,0,0,312,0,38,71,0,1,0,0,72,,,,
56099045X10,56,045X,n/a,192,0,0,0,0,192,0,0,0,0,192,192,0,0,0,0,192,192,0,0,0,0,192,192,0,0,0,0,192,192,0,0,0,0,192,81,0,0,0,111,0,81,13,0,0,0,179,0,13,78,0,0,0,0,78,,,,
56099047X06,56,047X,n/a,69,3,3,0,0,63,0,0,3,3,69,63,0,0,3,3,69,63,0,0,3,3,69,65,0,0,1,3,69,65,0,0,1,3,69,33,1,0,0,34,1,35,3,0,0,0,66,0,3,23,0,0,0,2,25,,,,
56099048X16,56,048X,n/a,155,0,0,0,0,155,0,0,0,0,155,155,0,0,0,0,155,155,0,0,0,0,155,155,0,0,0,0,155,155,0,0,0,0,155,68,0,0,1,86,0,69,60,0,0,0,95,0,60,118,2,0,0,0,120,,,,
56099070C04,56,070C,2001,354,0,0,0,0,354,0,0,0,0,354,354,0,0,0,0,354,354,0,0,0,0,354,354,0,0,0,0,354,354,0,0,0,0,354,162,0,0,0,192,0,162,0,0,0,0,354,0,0,94,0,0,0,0,94,,,,
56099070C04,56,070C,2002,75,0,0,0,0,75,0,0,0,0,75,75,0,0,0,0,75,75,0,0,0,0,75,75,0,0,0,0,75,75,0,0,0,0,75,31,0,0,0,44,0,31,31,0,0,0,44,0,31,75,0,0,0,0,75,,,,
56099073S19,56,073S,n/a,54,0,0,0,0,54,0,0,0,0,54,34,1,19,0,0,54,54,0,0,0,0,54,54,0,0,0,0,54,54,0,0,0,0,54,32,0,0,0,22,0,32,3,0,0,0,51,0,3,1,0,0,0,0,1,,,,
56099075S19,56,075S,n/a,30,1,1,3,0,30,0,0,0,0,30,27,0,0,2,1,30,30,0,0,0,0,30,30,0,0,0,0,30,30,0,0,0,0,30,30,0,0,0,0,0,30,30,0,0,0,0,0,30,30,0,0,0,0,30,,,,
56099077S19,56,077S,n/a,38,0,0,0,0,38,0,0,0,0,38,38,0,0,0,0,38,38,0,0,0,0,38,38,0,0,0,0,38,38,0,0,0,0,38,38,0,0,0,0,0,38,0,0,0,0,38,0,0,0,0,0,0,0,0,,,,
56099078X10,56,078X,n/a,84,0,0,0,0,84,0,0,0,0,84,84,0,0,0,0,84,84,0,0,0,0,84,84,0,0,0,0,84,84,0,0,0,0,84,61,0,0,0,23,0,61,61,0,0,0,23,0,61,84,0,0,0,0,84,,,,
56099081002,56,0810,2001,149,0,0,0,0,149,0,0,0,0,149,149,0,0,0,0,149,149,0,0,0,0,149,149,0,0,0,0,149,149,0,0,0,0,149,104,0,0,0,45,0,104,1,0,0,0,148,0,1,55,0,0,0,0,55,,,,
56099084002,56,0840,2001,233,0,0,0,0,233,0,0,0,0,233,233,0,0,0,0,233,233,0,0,0,0,233,233,0,0,0,0,233,233,0,0,0,0,233,103,0,0,0,230,0,103,7,0,0,0,326,0,7,90,0,0,0,0,90,,,,
56099086005,56,0860,1001,541,0,0,0,0,541,0,0,0,0,541,539,0,0,2,0,541,541,0,0,0,0,541,541,0,0,0,0,541,541,0,0,0,0,541,541,0,0,0,0,0,541,0,0,0,0,541,0,0,0,0,0,0,0,0,,,,
56099086005,56,0860,1002,868,0,0,0,0,867,0,0,1,0,868,867,0,0,1,0,868,868,0,0,0,0,868,868,0,0,0,0,868,868,0,0,0,0,868,858,0,1,9,0,0,868,0,0,0,0,868,0,0,0,0,0,0,0,0,,,,
56099086005,56,0860,1003,967,0,0,0,0,962,0,0,5,0,967,962,0,0,5,0,967,962,0,0,5,0,967,962,0,0,5,0,967,962,0,0,5,0,967,962,0,0,5,0,0,967,0,0,0,0,967,0,0,0,0,0,0,0,0,,,,
56099086005,56,0860,1004,646,0,0,0,0,646,0,0,0,0,646,646,0,0,0,0,646,646,0,0,0,0,646,646,0,0,0,0,646,646,0,0,0,0,646,646,0,0,0,0,0,646,0,0,0,0,492,0,0,0,0,0,0,0,0,,,,
56099086005,56,0860,2001,353,0,0,0,0,351,0,0,2,0,353,351,0,0,2,0,353,352,0,0,1,0,353,353,0,0,0,0,353,353,0,0,0,0,353,59,0,0,1,293,0,60,0,0,0,0,353,0,0,171,0,0,0,0,171,,,,
56099086005,56,0860,2002,583,4,4,4,0,573,0,0,6,4,583,573,0,0,6,4,583,578,0,0,1,4,583,578,0,0,1,4,583,578,0,0,1,4,583,69,0,0,0,514,0,69,0,0,0,0,583,0,0,250,0,0,0,1,251,,,,
56099086005,56,0860,2003,278,0,0,0,0,276,2,0,0,0,278,276,2,0,0,0,278,276,2,0,0,0,278,276,2,0,0,0,278,276,2,0,0,0,278,53,0,0,0,225,0,53,0,0,0,0,278,0,0,117,2,0,0,0,119,,,,
56099086005,56,0860,2004,562,3,0,3,3,562,0,0,0,0,562,561,0,0,1,0,562,561,0,1,0,0,562,561,0,1,0,0,562,561,0,1,0,0,562,82,0,0,1,479,0,83,0,0,0,0,562,0,0,314,0,0,0,0,314,,,,
56099086005,56,0860,2005,300,0,0,0,0,300,0,0,0,0,300,300,0,0,0,0,300,300,0,0,0,0,300,300,0,0,0,0,300,300,0,0,0,0,300,50,0,0,0,250,0,50,0,0,0,0,300,0,0,98,0,0,0,0,98,,,,
56099086005,56,0860,2006,386,0,0,0,0,385,0,0,1,0,386,382,0,0,4,0,386,386,0,0,0,0,386,386,0,0,0,0,386,386,0,0,0,0,386,26,0,0,1,359,0,27,0,0,0,0,386,0,0,200,0,0,0,0,200,,,,
56099086005,56,0860,2007,490,0,0,0,0,489,0,1,0,0,490,489,0,1,0,0,490,489,0,1,0,0,490,489,0,1,0,0,490,489,0,1,0,0,490,93,0,0,5,392,0,98,0,0,0,0,490,0,0,209,0,1,0,0,210,,,,
56099086005,56,0860,2011,681,0,0,0,0,679,0,0,2,0,681,679,0,0,2,0,681,681,0,0,0,0,681,681,0,0,0,0,681,681,0,0,0,0,681,77,0,0,0,604,0,77,0,0,0,0,681,0,0,388,0,0,0,0,388,,,,
56099086005,56,0860,2013,281,0,0,0,0,280,0,0,1,0,281,280,0,0,1,0,281,280,0,0,1,0,281,280,0,0,1,0,281,280,0,0,1,0,281,47,0,0,1,233,0,48,0,0,0,0,281,0,0,124,0,0,0,0,124,,,,
56099086005,56,0860,2014,80,0,0,0,0,80,0,0,0,0,80,80,0,0,0,0,80,80,0,0,0,0,80,80,0,0,0,0,80,80,0,0,0,0,80,80,0,0,0,0,0,80,80,0,0,0,0,0,80,80,0,0,0,0,80,,,,
56099086005,56,0860,2015,495,0,0,0,0,494,0,0,1,0,495,494,0,0,1,0,495,494,0,0,1,0,495,494,0,0,1,0,495,494,0,0,1,0,495,71,0,0,1,423,0,72,0,0,0,0,495,0,0,270,0,0,1,0,271,,,,
56099086005,56,0860,2020,281,0,0,0,0,280,0,1,0,0,281,280,0,1,0,0,281,280,0,1,0,0,281,280,0,1,0,0,281,280,0,1,0,0,281,61,0,1,0,219,0,62,0,0,0,0,281,0,0,77,0,0,0,0,77,,,,
56099086005,56,0860,2022,368,0,0,0,0,365,0,0,3,0,368,365,0,0,3,0,368,365,0,0,3,0,368,368,0,0,0,0,368,368,0,0,0,0,368,60,0,0,5,303,0,65,0,0,0,0,368,0,0,179,0,0,0,0,179,,,,
56099086005,56,0860,2024,961,6,6,8,0,955,0,0,0,6,961,959,0,0,0,2,961,957,0,0,1,3,961,957,0,0,1,3,961,957,0,0,1,3,961,119,0,0,5,837,0,124,0,0,0,0,961,0,0,536,0,0,0,2,538,,,,
56099086005,56,0860,2025,593,0,0,0,0,592,1,0,0,0,593,592,1,0,0,0,593,592,1,0,0,0,593,592,1,0,0,0,593,592,1,0,0,0,593,91,1,0,0,501,0,92,0,0,0,0,593,0,0,324,0,0,0,0,324,,,,
56099086005,56,0860,3003,104,1,1,0,0,103,0,0,0,1,104,103,0,0,0,1,104,103,0,0,0,1,104,103,0,0,0,1,104,103,0,0,0,1,104,12,0,0,0,92,0,12,0,0,0,0,104,0,0,5,0,0,0,1,6,,,,
56099086005,56,0860,3004,290,1,1,1,0,290,0,0,0,0,290,290,0,0,0,0,290,290,0,0,0,0,290,290,0,0,0,0,290,290,0,0,0,0,290,283,0,0,0,7,0,283,270,0,0,0,19,1,271,276,0,0,0,0,276,,,,
56099088002,56,0880,1002,171,0,0,0,0,171,0,0,0,0,171,171,0,0,0,0,171,171,0,0,0,0,171,171,0,0,0,0,171,171,0,0,0,0,171,170,0,0,1,0,0,171,0,0,0,0,171,0,0,0,0,0,0,0,0,,,,
56099088002,56,0880,2002,298,0,0,0,0,298,0,0,0,0,298,297,0,0,1,0,298,296,0,1,1,0,298,297,0,1,0,0,298,296,0,2,0,0,298,101,0,0,0,197,0,101,0,0,0,0,298,0,0,49,0,0,0,0,49,,,,
56099088A02,56,088A,2001,706,12,9,12,3,696,1,0,0,9,706,696,1,0,1,8,706,696,1,0,0,9,706,696,1,0,0,9,706,696,1,0,0,9,706,340,3,0,1,361,1,345,19,0,0,0,686,1,20,220,0,0,0,6,226,,,,
56099089002,56,0890,2002,351,6,5,3,1,348,2,0,0,1,351,348,2,0,0,1,351,348,2,0,0,1,351,348,2,0,0,1,351,348,2,0,0,1,351,186,0,0,0,164,1,187,56,54,0,0,240,1,111,158,0,0,0,2,160,,,,
56099090002,56,0900,2001,315,0,0,0,0,315,0,0,0,0,315,315,0,0,0,0,315,315,0,0,0,0,315,315,0,0,0,0,315,315,0,0,0,0,315,71,0,0,0,0,0,71,0,0,0,0,71,0,0,29,0,0,0,0,29,,,,
56099090X16,56,090X,n/a,137,0,0,0,0,133,4,0,0,0,137,133,4,0,0,0,137,133,4,0,0,0,137,133,4,0,0,0,137,133,4,0,0,0,137,62,2,0,0,73,0,64,57,2,0,0,78,0,59,75,2,0,1,0,78,,,,
56099091002,56,0910,1001,427,0,0,0,0,427,0,0,0,0,427,426,0,0,1,0,427,427,0,0,0,0,427,427,0,0,0,0,427,427,0,0,0,0,427,360,1,0,4,62,0,365,0,0,0,0,427,0,0,0,0,0,0,0,0,,,,
56099091002,56,0910,2001,250,0,0,0,0,248,1,0,1,0,250,248,1,0,1,0,250,248,1,0,1,0,250,248,1,0,1,0,250,248,1,0,1,0,250,0,0,0,0,250,0,0,0,0,0,0,250,0,0,178,1,0,1,0,180,,,,
56099092002,56,0920,1001,685,1,0,0,1,684,1,0,0,0,685,684,1,0,0,0,685,684,1,0,0,0,685,684,1,0,0,0,685,684,1,0,0,0,685,684,1,0,0,0,0,685,0,0,0,0,685,0,0,0,0,0,0,0,0,,,,
56099092002,56,0920,2003,422,4,0,0,4,418,2,2,0,0,422,418,2,2,0,0,422,418,2,2,0,0,422,418,2,2,0,0,422,418,2,2,0,0,422,0,0,0,0,422,0,0,0,0,0,0,422,0,0,418,2,2,0,0,422,,,,
56099092002,56,0920,2004,411,1,0,0,1,410,1,0,0,0,411,410,1,0,0,0,411,410,1,0,0,0,411,410,1,0,0,0,411,410,1,0,0,0,411,0,0,0,0,411,0,0,0,0,0,0,411,0,0,0,0,0,0,0,0,,,,
56099092002,56,0920,2005,507,4,0,0,4,504,3,0,0,0,507,504,3,0,0,0,507,504,3,0,0,0,507,504,3,0,0,0,507,504,3,0,0,0,507,506,0,0,0,1,0,506,0,0,0,0,507,0,0,0,0,1,0,0,1,,,,
56099093X26,56,093X,n/a,258,17,17,0,0,240,1,0,0,17,258,240,1,0,0,17,258,240,1,0,0,17,258,240,1,0,0,17,258,240,1,0,0,17,258,87,0,0,0,169,2,89,28,1,0,0,225,4,33,73,2,0,0,30,105,,,,
56099094X14,56,094X,n/a,41,0,0,1,0,40,1,0,0,0,41,40,1,0,0,0,41,40,1,0,0,0,41,40,1,0,0,0,41,40,1,0,0,0,41,15,1,0,0,25,0,16,13,0,0,0,0,0,13,32,1,0,0,0,33,,,,
56099095X10,56,095X,n/a,404,0,0,0,0,394,10,0,0,0,404,394,10,0,0,0,404,394,10,0,0,0,404,394,10,0,0,0,404,394,10,0,0,0,404,205,5,0,0,194,0,210,101,4,0,0,299,0,105,215,7,0,0,0,222,,,,
56099096X26,56,096X,n/a,171,0,0,0,0,169,2,0,0,0,171,169,2,0,0,0,171,167,4,0,0,0,171,167,4,0,0,0,171,167,4,0,0,0,171,62,3,0,0,106,0,65,0,0,0,0,171,0,0,74,0,0,0,0,74,,,,
56099098X01,56,098X,n/a,84,0,0,0,0,83,0,1,0,0,84,82,0,2,0,0,84,84,0,0,0,0,84,84,0,0,0,0,84,84,0,0,0,0,84,84,0,0,0,0,0,84,76,0,0,0,8,0,76,82,0,2,0,0,84,,,,
56099099Z20,56,099Z,n/a,67,2,2,0,0,64,1,1,0,1,67,63,1,1,0,2,67,64,1,1,0,1,67,64,1,1,0,1,67,64,1,1,0,1,67,37,1,0,0,27,2,40,0,0,0,0,67,0,0,17,0,1,0,0,18,,,,
56099105S19,56,105S,n/a,40,0,0,0,0,40,0,0,0,0,40,40,0,0,0,0,40,40,0,0,0,0,40,40,0,0,0,0,40,40,0,0,0,0,40,38,0,0,0,2,0,38,0,0,0,0,40,0,0,2,0,0,0,0,2,,,,
56099106X16,56,106X,n/a,36,0,0,0,0,36,0,0,0,0,36,36,0,0,0,0,36,36,0,0,0,0,36,36,0,0,0,0,36,36,0,0,0,0,36,36,0,0,0,0,0,36,36,0,0,0,0,0,36,36,0,0,0,0,36,,,,
56099107X01,56,107X,n/a,84,12,12,12,0,84,0,0,0,0,84,82,0,0,0,2,84,84,0,0,0,0,84,84,0,0,0,0,84,84,0,0,0,0,84,79,0,0,0,0,5,84,82,0,0,0,0,2,84,80,0,0,0,4,84,,,,
56099109Z26,56,109Z,n/a,109,0,0,0,0,109,0,0,0,0,109,109,0,0,0,0,109,109,0,0,0,0,109,109,0,0,0,0,109,109,0,0,0,0,109,47,0,4,0,58,0,51,10,0,0,0,99,0,10,44,0,7,0,0,51,,,,
56099110X01,56,110X,n/a,175,0,0,0,0,172,0,0,3,0,175,172,0,0,3,0,175,172,0,0,3,0,175,172,0,0,3,0,175,172,0,0,3,0,175,69,0,0,0,106,0,69,69,0,0,0,106,0,69,86,0,0,0,0,86,,,,
56099111X01,56,111X,n/a,86,0,0,0,0,85,0,0,1,0,86,84,0,0,2,0,86,86,0,0,0,0,86,86,0,0,0,0,86,86,0,0,0,0,86,34,0,0,0,52,0,34,34,0,0,0,52,0,34,45,0,0,2,0,47,,,,
56099112X01,56,112X,n/a,79,0,0,0,0,78,1,0,0,0,79,78,1,0,0,0,79,78,1,0,0,0,79,78,1,0,0,0,79,78,1,0,0,0,79,51,1,0,0,27,0,52,51,1,0,0,27,0,52,51,1,0,0,0,52,,,,
56099113X01,56,113X,n/a,144,0,0,0,0,135,0,0,9,0,144,134,0,0,10,0,144,135,0,0,9,0,144,135,0,0,9,0,144,135,0,0,9,0,144,76,0,0,0,68,0,76,76,0,0,0,68,0,76,92,0,0,0,0,92,,,,
56099114002,56,1140,1001,372,6,4,0,2,368,0,0,0,4,372,368,0,0,0,4,372,368,0,0,0,4,372,368,0,0,0,4,372,368,0,0,0,4,372,363,1,1,3,0,4,372,0,0,0,0,367,0,0,0,0,0,0,0,0,,,,
56099114002,56,1140,2001,685,3,3,0,0,680,2,0,0,3,685,680,2,0,0,3,685,679,2,0,1,3,685,679,2,0,1,3,685,679,2,0,1,3,685,138,0,0,1,570,0,139,24,0,0,0,661,0,24,315,1,0,0,2,318,,,,
56099114X16,56,114X,n/a,53,7,6,0,1,51,1,0,0,1,53,51,1,0,0,1,53,51,1,0,0,1,53,51,1,0,0,1,53,51,1,0,0,1,53,45,0,0,0,6,2,47,46,0,0,0,6,1,47,41,0,0,0,6,47,,,,
56099122002,56,1220,1005,587,0,0,0,0,586,1,0,0,0,587,586,1,0,0,0,587,585,1,1,0,0,587,585,1,1,0,0,587,585,1,1,0,0,587,582,1,2,2,0,0,587,0,0,0,0,587,0,0,0,0,0,0,0,0,,,,
56099122002,56,1220,1006,629,0,0,0,0,624,4,0,1,0,629,624,4,0,1,0,629,624,4,0,1,0,629,624,4,0,1,0,629,624,4,0,1,0,629,621,7,1,0,0,0,629,0,0,0,0,629,0,0,0,0,0,0,0,0,,,,
56099122002,56,1220,2002,540,0,0,0,0,531,7,2,0,0,540,531,7,2,0,0,540,532,7,1,0,0,540,532,7,1,0,0,540,532,7,1,0,0,540,0,0,0,0,540,0,0,0,0,0,0,540,0,0,338,8,0,0,0,346,,,,
56099122002,56,1220,2004,687,0,0,0,0,682,5,0,0,0,687,682,5,0,0,0,687,682,5,0,0,0,687,682,5,0,0,0,687,682,5,0,0,0,687,0,0,0,0,687,0,0,0,0,0,0,687,0,0,437,6,0,0,0,443,,,,
56099122002,56,1220,2005,694,4,0,4,4,689,4,0,1,0,694,689,4,0,1,0,694,688,4,0,2,0,694,688,4,0,2,0,694,688,4,0,2,0,694,681,4,0,9,0,0,694,0,0,0,0,694,0,0,0,0,0,0,0,0,,,,
56099122002,56,1220,2008,521,1,0,0,1,520,0,1,0,0,521,520,0,1,0,0,521,520,0,1,0,0,521,520,0,1,0,0,521,520,0,1,0,0,521,514,0,2,5,0,0,521,0,0,0,0,521,0,0,0,0,0,0,0,0,,,,
56099122002,56,1220,2010,478,0,0,0,0,478,0,0,0,0,478,478,0,0,0,0,478,477,0,1,0,0,478,477,0,1,0,0,478,477,0,1,0,0,478,0,0,0,0,478,0,0,0,0,0,0,478,0,0,306,0,0,0,0,306,,,,
56099122002,56,1220,2011,612,7,7,7,0,590,6,3,6,7,612,591,6,3,5,7,612,591,6,3,5,7,612,591,6,3,5,7,612,591,6,3,5,7,612,81,1,2,0,527,1,85,81,1,2,0,527,1,85,591,7,1,6,7,612,,,,
56099122002,56,1220,2013,553,3,0,3,3,548,4,1,0,0,553,548,4,1,0,0,553,548,4,1,0,0,553,548,4,1,0,0,553,548,4,1,0,0,553,539,4,1,9,0,0,553,0,0,0,0,553,0,0,0,0,0,0,0,0,,,,
56099157C04,56,157C,1001,722,0,0,0,0,718,4,0,0,0,722,718,4,0,0,0,722,717,4,1,0,0,722,718,4,0,0,0,722,718,4,0,0,0,722,710,10,2,0,2,0,722,0,0,0,0,722,0,0,0,0,0,0,0,0,,,,
56099157C04,56,157C,2002,462,2,0,2,2,460,2,0,0,0,462,460,2,0,0,0,462,460,2,0,0,0,462,460,2,0,0,0,462,460,2,0,0,0,462,239,0,0,3,220,0,242,0,0,0,0,462,0,0,0,0,0,0,0,0,,,,
56099157C04,56,157C,2004,888,0,0,0,0,876,11,0,1,0,888,876,11,0,1,0,888,874,11,1,2,0,888,874,11,1,2,0,888,874,11,1,2,0,888,53,0,0,0,835,0,53,53,0,0,0,835,0,53,648,9,0,0,0,657,,,,
56099159002,56,1590,1001,874,0,0,0,0,871,3,0,0,0,874,871,3,0,0,0,874,871,3,0,0,0,874,871,3,0,0,0,874,871,3,0,0,0,874,869,3,2,0,0,0,874,0,0,0,0,874,0,0,0,0,0,0,0,0,,,,
56099159002,56,1590,2002,999,9,0,0,9,994,5,0,0,0,999,994,5,0,0,0,999,991,5,3,0,0,999,993,4,2,0,0,999,993,4,2,0,0,999,47,0,1,0,951,0,48,48,0,0,0,951,0,48,718,3,2,0,0,723,,,,
56099159002,56,1590,2004,541,5,5,2,0,537,0,1,0,3,541,539,0,0,0,2,541,537,1,1,0,2,541,537,1,1,0,2,541,537,1,1,0,2,541,239,1,1,6,294,0,247,0,0,0,0,541,0,0,0,0,0,0,0,0,,,,
56099161002,56,1610,1001,780,0,0,0,0,780,0,0,0,0,780,780,0,0,0,0,780,777,0,3,0,0,780,780,0,0,0,0,780,780,0,0,0,0,780,774,2,0,4,0,0,780,0,0,0,0,780,0,0,0,0,0,0,0,0,,,,
56099161002,56,1610,2001,309,0,0,0,0,309,0,0,0,0,309,307,0,2,0,0,309,308,0,0,1,0,309,309,0,0,0,0,309,309,0,0,0,0,309,1,0,0,0,308,0,1,1,0,0,0,308,0,1,155,0,1,0,0,156,,,,
56099161002,56,1610,2003,258,1,1,0,0,257,0,0,0,1,258,253,0,4,0,1,258,251,0,2,4,1,258,251,0,2,4,1,258,251,0,2,4,1,258,0,0,0,0,258,0,0,0,0,0,0,258,0,0,118,0,1,0,0,119,,,,
56099161002,56,1610,2004,546,0,0,0,0,543,2,1,0,0,546,542,1,3,0,0,546,541,4,1,0,0,546,541,4,1,0,0,546,541,4,1,0,0,546,1,0,0,0,545,0,1,0,0,0,0,546,0,0,271,0,1,0,0,272,,,,
56099161002,56,1610,2005,793,11,11,1,0,787,1,0,0,5,793,783,1,4,0,5,793,776,1,5,0,11,793,776,1,5,0,11,793,776,1,5,0,11,793,770,3,4,10,0,6,793,0,0,0,0,793,0,0,0,0,0,0,0,0,,,,
56099161002,56,1610,2006,867,0,0,0,0,864,3,0,0,0,867,862,3,1,1,0,867,861,3,2,1,0,867,866,1,0,0,0,867,866,1,0,0,0,867,31,0,0,0,836,0,31,31,0,0,0,836,0,31,600,3,2,1,0,606,,,,
56099200U26,56,200U,1001,231,4,3,0,1,231,0,0,0,0,231,231,0,0,0,0,231,231,0,0,0,0,231,231,0,0,0,0,231,231,0,0,0,0,231,227,0,0,1,0,3,231,231,0,0,0,0,0,231,231,0,0,0,0,231,,,,
56099200U26,56,200U,2002,414,1,1,0,0,410,2,1,0,1,414,410,2,1,0,1,414,410,2,1,0,1,414,413,0,1,0,0,414,413,0,1,0,0,414,412,1,1,0,0,0,414,0,0,0,0,414,0,0,412,1,1,0,0,414,,,,
56099200U26,56,200U,0001,317,4,1,0,3,316,0,0,0,1,317,316,0,0,0,1,317,316,0,0,0,1,317,316,0,0,0,1,317,316,0,0,0,1,317,316,0,0,0,0,1,317,0,0,0,0,317,0,0,0,0,0,0,0,0,,,,
56099201U26,56,201U,1002,789,2,0,10,2,787,2,0,0,0,789,786,3,0,0,0,789,788,1,0,0,0,789,788,1,0,0,0,789,788,1,0,0,0,789,775,8,2,4,0,0,789,0,0,0,0,789,0,0,0,0,0,0,0,0,,,,
56099201U26,56,201U,2003,758,0,0,0,0,755,0,1,2,0,758,756,0,1,1,0,758,752,0,4,2,0,758,757,0,0,1,0,758,757,0,0,1,0,758,744,1,1,12,0,0,758,0,0,0,0,758,0,0,0,0,0,0,0,0,,,,
56099201U26,56,201U,2004,699,0,0,0,0,691,0,3,5,0,699,694,0,1,4,0,699,696,0,1,2,0,699,697,0,1,1,0,699,697,0,1,1,0,699,158,0,1,0,540,0,159,158,0,1,0,540,0,159,320,0,2,0,0,322,,,,
56099201U26,56,201U,2006,275,0,0,0,0,273,1,1,0,0,275,274,1,0,0,0,275,274,1,0,0,0,275,274,1,0,0,0,275,274,1,0,0,0,275,0,0,0,0,275,0,0,0,0,0,0,275,0,0,34,0,1,0,0,35,,,,
56099201U26,56,201U,2007,287,0,0,2,0,287,0,0,0,0,287,286,0,0,1,0,287,284,0,0,3,0,287,287,0,0,0,0,287,287,0,0,0,0,287,0,0,0,0,287,0,0,0,0,0,0,287,0,0,20,0,1,1,0,22,,,,
56099201U26,56,201U,2008,455,2,0,0,2,443,1,0,11,0,455,444,1,1,9,0,455,447,1,1,6,0,455,453,1,0,1,0,455,453,1,0,1,0,455,0,0,0,0,455,0,0,0,0,0,0,455,0,0,44,0,0,0,0,44,,,,
56099201U26,56,201U,2009,120,0,0,2,0,117,0,1,2,0,120,118,0,1,1,0,120,118,0,0,2,0,120,120,0,0,0,0,120,120,0,0,0,0,120,0,0,0,0,120,0,0,0,0,0,0,120,0,0,119,0,1,0,0,120,,,,
56099201U26,56,201U,0001,"1,513",18,16,10,2,"1,502",5,1,1,4,"1,513","1,497",5,1,1,9,"1,513","1,503",5,0,1,4,"1,513","1,504",5,0,0,4,"1,513","1,503",5,1,0,4,"1,513","1,486",9,4,2,0,12,"1,513",0,0,0,0,"1,513",0,0,0,0,0,0,0,0,,,,
56099202022,56,2020,1002,764,24,20,0,4,755,0,0,0,9,764,755,0,0,0,9,764,753,0,0,0,11,764,755,0,0,0,9,764,755,0,0,0,9,764,743,0,1,1,1,18,763,0,0,0,0,764,0,0,0,0,0,0,0,0,,,,
56099202022,56,2020,1003,"1,113",0,0,0,0,"1,111",1,1,0,0,"1,113","1,110",2,1,0,0,"1,113","1,109",2,2,0,0,"1,113","1,111",1,1,0,0,"1,113","1,110",2,1,0,0,"1,113","1,105",4,2,2,0,0,"1,113",0,0,0,0,"1,113",0,0,0,0,0,0,0,0,,,,
56099202022,56,2020,1004,981,9,6,9,3,978,3,0,0,0,981,978,3,0,0,0,981,976,3,0,0,2,981,978,3,0,0,0,981,978,3,0,0,0,981,971,3,0,2,0,5,981,0,0,0,0,981,0,0,0,0,0,0,0,0,,,,
56099202022,56,2020,1005,"1,050",4,3,0,1,"1,047",1,0,0,2,"1,050","1,047",1,0,0,2,"1,050","1,045",1,2,0,2,"1,050","1,045",1,2,0,2,"1,050","1,045",1,2,0,2,"1,050","1,043",2,1,1,0,3,"1,050",0,0,0,0,"1,050",0,0,0,0,0,0,0,0,,,,
