2009-2010 School Year Immunization Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RCDTS,Facility,RCDT,School,Enrollment,TotalNC,UnduplCount,NCPE,Excluded,PolioProt,PolioNcNp,PolioMedObj,PolioRelObj,PolioApprSchd,PolioTotal,DtpProt,DtpNcNp,DtpMedObj,DtpRelObj,DtpApprSchd,DtpTotal,MeasProt,MeasNcNp,MeasMedObj,MeasRelObj,MeasApprSchd,MeasTotal,RubProt,RubNcNp,RubMedObj,RubRelObj,RubApprSchd,RubTotal,MumpProt,MumpNcNp,MumpMedObj,MumpRelObj,MumpApprSchd,MumpTotal,HepProt,HepNcNp,HepMedObj,HepRelObj,HepApprSchd,HepTotal,HibProt,HibNcNp,HibMedObj,HibRelObj,HibApprSchd,HibTotal,CpoxProt,CpoxNcNp,CpoxMedObj,CpoxRelObj,CpoxApprSchd,CpoxTotal
350500020260001,Serena High School,35050002026,0001,258,0,0,0,1,256,0,2,0,0,258,256,0,2,0,0,258,256,0,2,0,0,258,256,0,2,0,0,258,256,0,2,0,0,258,256,0,2,0,0,258,0,0,0,0,0,0,0,0,0,0,0,0
140161610022006,Serena Hills Elem School,14016161002,2006,379,1,1,0,0,372,0,1,6,0,379,372,0,0,5,2,379,371,0,0,7,1,379,372,0,0,6,1,379,372,0,1,5,1,379,102,1,0,0,0,103,52,0,0,0,0,52,375,0,0,4,0,379
210281960262001,Sesser-Valier Elem School,21028196026,2001,378,0,0,0,0,376,0,0,2,0,378,375,0,0,2,1,378,376,0,0,2,0,378,376,0,0,2,0,378,376,0,0,2,0,378,109,0,0,1,0,110,46,0,0,0,0,46,376,0,0,2,0,378
210281960260001,Sesser-Valier High School,21028196026,0001,231,0,0,0,0,231,0,0,0,0,231,231,0,0,0,0,231,231,0,0,0,0,231,231,0,0,0,0,231,231,0,0,0,0,231,231,0,0,0,0,231,0,0,0,0,0,0,0,0,0,0,0,0
210281960261001,Sesser-Valier Jr High School,21028196026,1001,172,0,0,0,0,172,0,0,0,0,172,172,0,0,0,0,172,172,0,0,0,0,172,172,0,0,0,0,172,172,0,0,0,0,172,172,0,0,0,0,172,0,0,0,0,0,0,127,0,0,0,0,127
340490950262003,Seth Paine Elem School,34049095026,2003,439,0,0,0,0,433,0,3,2,1,439,435,0,2,1,1,439,434,0,3,2,0,439,434,0,3,2,0,439,434,0,3,2,0,439,74,0,0,0,0,74,1,0,0,0,0,1,438,0,0,1,0,439
040041000262010,Seth Whitman Elem Sch,04004100026,2010,725,0,0,0,0,717,0,2,4,2,725,717,0,2,4,2,725,719,0,1,4,1,725,722,0,0,3,0,725,722,0,0,3,0,725,141,0,2,0,0,143,14,0,0,0,0,14,722,0,0,3,0,725
14016026Y100000,Seton Academy,14016026Y10,0000,278,0,0,0,0,278,0,0,0,0,278,278,0,0,0,0,278,278,0,0,0,0,278,278,0,0,0,0,278,278,0,0,0,0,278,278,0,0,0,0,278,0,0,0,0,0,0,0,0,0,0,0,0
19022131X160000,Seton Academy,19022131X16,0000,31,1,1,0,1,16,1,8,5,1,31,23,1,1,5,1,31,20,1,3,6,1,31,15,1,7,7,1,31,15,1,7,7,1,31,4,1,4,1,1,11,4,1,0,1,1,7,23,1,0,6,1,31
49081006X100000,Seton Catholic School,49081006X10,0000,593,0,0,0,0,590,0,1,1,1,593,589,0,1,1,2,593,589,0,1,1,2,593,589,0,1,1,2,593,589,0,1,1,2,593,303,0,1,1,1,306,53,0,0,0,1,54,520,0,1,0,1,522
19022025X160000,Seton Little Peoples Montessori,19022025X16,0000,227,11,11,0,0,219,2,0,6,0,227,219,2,0,6,0,227,203,7,0,7,10,227,203,7,0,7,10,227,203,7,0,7,10,227,153,8,0,3,0,164,158,3,0,3,0,164,198,23,0,6,0,227
140161050022004,Seventh Ave Elem School,14016105002,2004,208,0,0,0,0,208,0,0,0,0,208,208,0,0,0,0,208,208,0,0,0,0,208,208,0,0,0,0,208,208,0,0,0,0,208,66,0,0,0,0,66,5,0,0,0,0,5,208,0,0,0,0,208
35050057X110000,Seventh Day Adventist School,35050057X11,0000,4,0,0,0,0,4,0,0,0,0,4,4,0,0,0,0,4,4,0,0,0,0,4,4,0,0,0,0,4,4,0,0,0,0,4,2,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,2
150162990252446,Seward Elem Communication Arts Ac,15016299025,2446,888,108,74,34,0,874,14,0,0,0,888,860,28,0,0,0,888,863,25,0,0,0,888,878,10,0,0,0,888,878,10,0,0,0,888,375,16,0,0,0,391,68,0,0,0,0,68,786,23,0,0,0,809
041013230262006,Seward School,04101323026,2006,160,0,0,0,0,159,0,0,0,1,160,158,0,0,1,1,160,157,0,1,1,1,160,157,0,1,1,1,160,157,0,1,1,1,160,60,0,0,0,0,60,60,0,0,0,0,60,159,0,0,1,0,160
150162990252447,Sexton Elem School,15016299025,2447,399,112,51,61,0,379,20,0,0,0,399,372,27,0,0,0,399,365,34,0,0,0,399,382,17,0,0,0,399,382,17,0,0,0,399,204,11,0,0,0,215,40,0,0,0,0,40,334,22,0,0,0,356
010010010262002,Seymour Elementary School,01001001026,2002,293,0,0,0,0,292,0,0,0,1,293,292,0,0,0,1,293,292,0,0,0,1,293,292,0,0,0,1,293,292,0,0,0,1,293,119,0,0,0,0,119,42,0,0,0,0,42,292,0,0,0,1,293
010010010260001,Seymour High School,01001001026,0001,253,0,0,0,0,251,0,0,2,0,253,248,0,0,2,3,253,251,0,0,2,0,253,251,0,0,2,0,253,251,0,0,2,0,253,251,0,0,2,0,253,0,0,0,0,0,0,33,0,0,0,0,33
15016299025203C,Shabazz International Elem Chartr,15016299025,203C,891,313,223,90,0,790,79,1,20,1,891,699,169,1,21,1,891,770,104,0,16,1,891,800,76,0,15,0,891,800,76,0,15,0,891,487,35,6,8,1,537,0,0,0,0,0,0,398,78,0,18,0,494
160194250262002,Shabbona Elem School,16019425026,2002,238,13,12,1,0,230,8,0,0,0,238,230,8,0,0,0,238,229,9,0,0,0,238,229,9,0,0,0,238,229,9,0,0,0,238,43,5,0,0,0,48,24,5,0,0,0,29,231,7,0,0,0,238
320460530022002,Shabbona Elem School,32046053002,2002,337,9,9,0,0,327,9,0,1,0,337,327,9,0,1,0,337,328,7,1,1,0,337,328,7,1,1,0,337,328,7,1,1,0,337,0,0,0,0,0,0,0,0,0,0,0,0,328,7,0,2,0,337
240320540021006,Shabbona Middle School,24032054002,1006,381,0,0,0,0,374,0,0,7,0,381,374,0,0,7,0,381,373,0,1,7,0,381,373,0,1,7,0,381,373,0,1,7,0,381,374,0,0,7,0,381,0,0,0,0,0,0,241,0,0,7,0,248
140160270022004,Shabonee School,14016027002,2004,258,0,0,0,0,257,0,0,1,0,258,258,0,0,0,0,258,258,0,0,0,0,258,258,0,0,0,0,258,258,0,0,0,0,258,139,0,0,0,1,140,0,0,0,0,0,0,258,0,0,0,0,258
020910840262004,Shawnee Elem School - North,02091084026,2004,100,0,0,0,0,100,0,0,0,0,100,100,0,0,0,0,100,100,0,0,0,0,100,100,0,0,0,0,100,100,0,0,0,0,100,20,0,0,0,0,20,0,0,0,0,0,0,100,0,0,0,0,100
020910840262005,Shawnee Elem School - South,02091084026,2005,88,0,0,0,0,88,0,0,0,0,88,88,0,0,0,0,88,88,0,0,0,0,88,88,0,0,0,0,88,88,0,0,0,0,88,17,0,0,0,0,17,0,0,0,0,0,0,88,0,0,0,0,88
020910840260001,Shawnee High School,02091084026,0001,169,0,0,0,0,169,0,0,0,0,169,169,0,0,0,0,169,169,0,0,0,0,169,169,0,0,0,0,169,169,0,0,0,0,169,169,0,0,0,0,169,0,0,0,0,0,0,0,0,0,0,0,0
020910840261002,Shawnee Jr High School,02091084026,1002,96,0,0,0,0,96,0,0,0,0,96,96,0,0,0,0,96,96,0,0,0,0,96,96,0,0,0,0,96,96,0,0,0,0,96,96,0,0,0,0,96,0,0,0,0,0,0,68,0,0,0,0,68
110870040260001,Shelbyville High School,11087004026,0001,355,0,0,0,0,355,0,0,0,0,355,355,0,0,0,0,355,355,0,0,0,0,355,355,0,0,0,0,355,355,0,0,0,0,355,355,0,0,0,0,355,0,0,0,0,0,0,0,0,0,0,0,0
110870040262006,Shelbyville Kindergarten Center,11087004026,2006,99,5,3,2,0,96,3,0,0,0,99,96,3,0,0,0,99,95,4,0,0,0,99,95,4,0,0,0,99,95,4,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,97,1,0,1,0,99
34049046X260000,Shelia Daniels Christian Academy,34049046X26,0000,41,0,0,0,0,39,0,0,2,0,41,39,0,0,2,0,41,39,0,0,2,0,41,39,0,0,2,0,41,39,0,0,2,0,41,18,0,0,0,0,18,11,0,0,0,0,11,38,0,0,2,0,40
350501410021009,Shepherd Middle School,35050141002,1009,415,3,1,2,2,414,1,0,0,0,415,414,1,0,0,0,415,412,1,2,0,0,415,414,1,0,0,0,415,414,1,0,0,0,415,414,1,0,0,0,415,0,0,0,0,0,0,201,1,0,0,0,202
150162990252451,Sheridan Elem Math & Science Acad,15016299025,2451,543,27,14,13,0,537,4,0,2,0,543,533,7,0,2,1,543,536,5,0,2,0,543,537,4,0,2,0,543,537,4,0,2,0,543,247,0,0,0,0,247,0,0,0,0,0,0,473,8,0,1,0,482
170640870252011,Sheridan Elem School,17064087025,2011,396,17,16,1,6,376,20,0,0,0,396,375,21,0,0,0,396,373,23,0,0,0,396,373,23,0,0,0,396,373,23,0,0,0,396,60,0,0,0,0,60,0,0,0,0,0,0,376,20,0,0,0,396
310450460222032,Sheridan Elem School,31045046022,2032,489,3,3,0,0,485,4,0,0,0,489,483,4,0,0,2,489,485,4,0,0,0,489,485,4,0,0,0,489,485,4,0,0,0,489,162,2,0,0,0,164,0,0,0,0,0,0,485,4,0,0,0,489
340490670052005,Sheridan Elem School,34049067005,2005,293,0,0,0,0,290,0,0,1,2,293,290,0,0,1,2,293,289,0,0,1,3,293,292,0,0,1,0,293,292,0,0,1,0,293,3,0,0,0,0,3,3,0,0,0,0,3,291,0,0,1,1,293
350500020262004,Sheridan Elem School,35050002026,2004,186,0,0,0,0,186,0,0,0,0,186,186,0,0,0,0,186,185,0,1,0,0,186,185,0,1,0,0,186,185,0,1,0,0,186,86,0,0,0,0,86,0,0,0,0,0,0,163,0,1,0,0,164
140160990022009,Sherlock Elem School,14016099002,2009,336,10,7,3,3,331,5,0,0,0,336,331,5,0,0,0,336,330,6,0,0,0,336,330,6,0,0,0,336,330,6,0,0,0,336,25,0,0,0,0,25,25,0,0,0,0,25,336,0,0,0,0,336
150162990252453,Sherman Elem School,15016299025,2453,509,57,30,27,1,481,24,1,0,3,509,477,27,1,0,4,509,481,26,1,0,1,509,488,20,1,0,0,509,488,20,1,0,0,509,238,6,1,0,2,247,31,4,0,0,1,36,435,21,1,0,0,457
350500440022007,Sherman Elem School,35050044002,2007,305,0,0,0,0,304,0,0,0,1,305,304,0,0,0,1,305,303,0,0,0,2,305,305,0,0,0,0,305,305,0,0,0,0,305,58,0,0,0,0,58,0,0,0,0,0,0,305,0,0,0,0,305
510840150262004,Sherman Elem School,51084015026,2004,661,0,0,0,0,658,0,0,3,0,661,657,0,0,3,1,661,657,0,1,3,0,661,660,0,0,1,0,661,660,0,0,1,0,661,152,0,0,0,0,152,52,0,0,0,0,52,660,0,0,1,0,661
490812000262006,Sherrard Elementary School,49081200026,2006,298,3,3,0,0,291,2,0,5,0,298,291,2,0,5,0,298,289,2,1,5,1,298,289,2,1,5,1,298,289,2,1,5,1,298,0,0,0,0,0,0,0,0,0,0,0,0,291,3,0,4,0,298
490812000260001,Sherrard High School,49081200026,0001,503,0,0,0,0,502,0,0,1,0,503,502,0,0,1,0,503,503,0,0,0,0,503,503,0,0,0,0,503,503,0,0,0,0,503,503,0,0,0,0,503,0,0,0,0,0,0,0,0,0,0,0,0
490812000261001,Sherrard Jr High School,49081200026,1001,238,0,0,0,0,238,0,0,0,0,238,238,0,0,0,0,238,238,0,0,0,0,238,238,0,0,0,0,238,238,0,0,0,0,238,238,0,0,0,0,238,0,0,0,0,0,0,116,0,0,0,0,116
150162990252454,Sherwood Elem School,15016299025,2454,405,35,26,9,2,392,13,0,0,0,405,383,19,0,0,3,405,393,12,0,0,0,405,399,6,0,0,0,405,399,6,0,0,0,405,205,9,0,0,0,214,32,6,0,0,0,38,353,6,0,0,0,359
340491120022005,Sherwood Elem School,34049112002,2005,383,0,0,0,0,382,0,0,0,1,383,382,0,0,0,1,383,382,0,0,0,1,383,382,0,0,0,1,383,382,0,0,0,1,383,64,0,1,1,0,66,0,0,0,0,0,0,382,0,0,0,1,383
150162990252455,Shields Elem School,15016299025,2455,1872,325,181,144,1,1812,60,0,0,0,1872,1796,75,0,0,1,1872,1795,77,0,0,0,1872,1812,60,0,0,0,1872,1812,60,0,0,0,1872,740,46,1,0,0,787,30,7,0,0,0,37,1613,89,0,0,0,1702
110230010262002,Shiloh Elementary School,11023001026,2002,113,0,0,0,0,113,0,0,0,0,113,112,0,0,0,1,113,113,0,0,0,0,113,113,0,0,0,0,113,113,0,0,0,0,113,54,0,0,0,0,54,0,0,0,0,0,0,113,0,0,0,0,113
500820850022001,Shiloh Elementary School,50082085002,2001,303,4,3,1,0,301,1,0,1,0,303,300,1,0,1,1,303,299,3,0,1,0,303,302,1,0,0,0,303,302,1,0,0,0,303,19,1,0,0,0,20,19,1,0,0,0,20,302,1,0,0,0,303
110230010260001,Shiloh High School,11023001026,0001,197,0,0,0,0,197,0,0,0,0,197,192,0,0,0,5,197,197,0,0,0,0,197,197,0,0,0,0,197,197,0,0,0,0,197,197,0,0,0,0,197,0,0,0,0,0,0,29,0,0,0,0,29
500820850021001,Shiloh Middle School,50082085002,1001,250,1,1,0,0,248,1,0,1,0,250,248,1,0,1,0,250,248,1,0,1,0,250,248,1,0,1,0,250,248,1,0,1,0,250,248,1,0,1,0,250,0,0,0,0,0,0,187,1,0,1,0,189
340490060022005,Shiloh Park Elem School,34049006002,2005,464,12,10,2,3,452,10,0,0,2,464,452,10,0,0,2,464,452,10,0,0,2,464,452,10,0,0,2,464,452,10,0,0,2,464,135,0,0,0,0,135,0,0,0,0,0,0,452,10,0,0,2,464
400560090262005,Shipman Elem School,40056009026,2005,148,0,0,0,0,148,0,0,0,0,148,148,0,0,0,0,148,148,0,0,0,0,148,148,0,0,0,0,148,148,0,0,0,0,148,53,0,0,0,0,53,10,0,0,0,0,10,148,0,0,0,0,148
041011340042001,Shirland C C School,04101134004,2001,146,0,0,0,0,146,0,0,0,0,146,146,0,0,0,0,146,146,0,0,0,0,146,146,0,0,0,0,146,146,0,0,0,0,146,75,0,0,0,0,75,0,0,0,0,0,0,127,0,0,0,0,127
150162990252456,Shoesmith Elem School,15016299025,2456,382,10,6,4,16,380,2,0,0,0,382,378,4,0,0,0,382,380,2,0,0,0,382,382,0,0,0,0,382,382,0,0,0,0,382,94,0,0,1,0,95,0,0,0,0,0,0,381,1,0,0,0,382
150162990252457,Shoop Math-Sci Tech Elem Academy,15016299025,2457,651,157,85,72,0,617,33,0,0,1,651,596,53,1,0,1,651,610,41,0,0,0,651,628,23,0,0,0,651,628,23,0,0,0,651,335,8,1,0,0,344,42,0,0,0,0,42,551,33,0,0,0,584
030250200262004,Shumway Grade School,03025020026,2004,34,1,0,1,0,34,0,0,0,0,34,34,0,0,0,0,34,34,0,0,0,0,34,34,0,0,0,0,34,34,0,0,0,0,34,2,0,0,0,0,2,2,0,0,0,0,2,34,0,0,0,0,34
140161590022002,Sieden Prairie Elementary School,14016159002,2002,222,8,4,4,8,215,6,0,1,0,222,216,5,0,1,0,222,213,8,0,1,0,222,213,8,0,1,0,222,213,8,0,1,0,222,51,0,0,0,0,51,0,0,0,0,0,0,219,2,0,1,0,222
500821810022001,Signal Hill Elem School,50082181002,2001,351,0,0,0,1,343,0,0,0,8,351,343,0,0,0,8,351,343,0,0,0,8,351,343,0,0,0,8,351,343,0,0,0,8,351,199,0,0,0,6,205,26,0,0,0,0,26,294,0,0,0,8,302
330482050262015,Silas Willard Elem School,33048205026,2015,457,1,0,1,1,455,0,0,2,0,457,455,0,0,2,0,457,455,0,0,2,0,457,455,0,0,2,0,457,455,0,0,2,0,457,76,0,0,0,0,76,0,0,0,0,0,0,455,0,0,2,0,457
410570020262004,Silver Creek Elementary,41057002026,2004,605,0,0,0,0,601,0,0,1,3,605,601,0,0,1,3,605,600,0,1,1,3,605,601,0,1,1,2,605,601,0,1,1,2,605,118,0,0,0,0,118,20,0,0,0,0,20,602,0,1,0,2,605
490810340021001,Silvis Jr High School,49081034002,1001,185,1,0,1,1,185,0,0,0,0,185,185,0,0,0,0,185,185,0,0,0,0,185,185,0,0,0,0,185,185,0,0,0,0,185,185,0,0,0,0,185,0,0,0,0,0,0,118,0,0,0,0,118
150162990250537,Simeon Career Academy High School,15016299025,0537,1546,351,222,129,33,1515,30,1,0,0,1546,1331,211,3,1,0,1546,1513,32,1,0,0,1546,1515,30,1,0,0,1546,1515,30,1,0,0,1546,1506,38,1,1,0,1546,0,0,0,0,0,0,0,0,0,0,0,0
140161220021005,Simmons Middle School,14016122002,1005,761,5,0,5,5,761,0,0,0,0,761,761,0,0,0,0,761,760,0,1,0,0,761,760,0,1,0,0,761,760,0,1,0,0,761,761,0,0,0,0,761,0,0,0,0,0,0,511,0,0,0,0,511
150162990253732,Simpson Acad HS for Young Women,15016299025,3732,116,46,28,18,0,114,2,0,0,0,116,81,28,2,0,5,116,114,2,0,0,0,116,114,2,0,0,0,116,114,2,0,0,0,116,113,3,0,0,0,116,0,0,0,0,0,0,3,0,0,0,0,3
150162990252458,Skinner Elem School,15016299025,2458,678,102,63,39,0,652,24,0,2,0,678,646,29,0,3,0,678,636,41,0,1,0,678,652,25,0,1,0,678,652,25,0,1,0,678,291,14,0,0,0,305,50,5,0,0,0,55,603,30,1,1,0,635
150162990252959,Skinner North Elem Sch,15016299025,2959,104,8,6,2,0,103,0,1,0,0,104,103,0,1,0,0,104,96,6,1,1,0,104,101,1,1,1,0,104,101,1,1,1,0,104,0,0,0,0,0,0,0,0,0,0,0,0,101,1,1,1,0,104
56099365U262016,Skoff Elementary,56099365U26,2016,854,3,1,2,3,849,0,1,4,0,854,848,0,2,4,0,854,848,0,2,4,0,854,850,0,1,3,0,854,850,0,1,3,0,854,133,1,0,0,0,134,6,0,0,0,0,6,850,0,1,3,0,854
310453000262019,Sleepy Hollow Elem School,31045300026,2019,541,12,12,0,1,517,8,0,14,2,541,518,8,0,14,1,541,518,7,0,14,2,541,518,7,0,14,2,541,518,7,0,14,2,541,94,4,0,3,2,103,0,0,0,0,0,0,517,5,2,14,3,541
14016767P003101,Smiling Faces Child Care,14016767P00,3101,14,2,1,1,0,12,0,1,0,1,14,12,0,1,0,1,14,12,0,1,0,1,14,12,0,1,0,1,14,12,0,1,0,1,14,12,0,1,0,1,14,12,0,1,0,1,14,11,1,1,0,1,14
150162990252768,Smith  W Elem School,15016299025,2768,397,88,60,28,0,366,31,0,0,0,397,357,39,0,0,1,397,349,48,0,0,0,397,373,24,0,0,0,397,373,24,0,0,0,397,179,11,0,1,0,191,36,5,0,0,0,41,338,28,0,0,0,366
310451290222015,Smith Elem School,31045129022,2015,550,5,3,2,0,544,3,1,0,2,550,543,3,2,0,2,550,545,3,1,1,0,550,547,3,0,0,0,550,547,3,0,0,0,550,85,0,0,0,0,85,0,0,0,0,0,0,547,3,0,0,0,550
500821300042001,Smithton Elem School,50082130004,2001,506,1,0,1,0,505,0,0,0,1,506,503,0,0,0,3,506,504,0,0,0,2,506,504,0,0,0,2,506,504,0,0,0,2,506,221,0,0,0,1,222,5,0,0,0,0,5,448,0,0,1,1,450
150162990252459,Smyser Elem School,15016299025,2459,991,30,11,19,0,985,3,1,2,0,991,977,8,1,3,2,991,980,5,2,3,1,991,986,3,0,1,1,991,986,3,0,1,1,991,484,0,1,0,1,486,61,1,0,0,0,62,886,6,0,1,1,894
150162990252460,Smyth  J Elem School,15016299025,2460,679,172,106,66,0,641,37,0,0,1,679,619,59,0,0,1,679,612,67,0,0,0,679,642,37,0,0,0,679,642,37,0,0,0,679,328,25,2,1,1,357,53,17,0,0,0,70,551,42,0,0,0,593
14016770S190000,So Central Comm Serv-So Shore,14016770S19,0000,35,1,0,1,1,35,0,0,0,0,35,35,0,0,0,0,35,35,0,0,0,0,35,35,0,0,0,0,35,35,0,0,0,0,35,35,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0
150162990252461,Solomon Elem School,15016299025,2461,374,19,9,10,0,371,2,0,1,0,374,369,4,0,1,0,374,368,5,0,1,0,374,372,1,0,1,0,374,372,1,0,1,0,374,199,3,0,1,1,204,56,0,0,1,0,57,337,1,0,1,0,339
14016830X050000,Solomon Schechter Day School,14016830X05,0000,163,0,0,0,0,160,0,0,2,1,163,160,0,0,2,1,163,159,0,1,2,1,163,159,0,1,2,1,163,159,0,1,2,1,163,36,0,0,0,2,38,0,0,0,0,0,0,160,0,1,1,1,163
14016691X050000,Solomon Schechter Middle School,14016691X05,0000,275,4,2,2,2,272,2,0,1,0,275,272,2,0,1,0,275,272,2,0,1,0,275,272,2,0,1,0,275,272,2,0,1,0,275,270,2,1,1,1,275,0,0,0,0,0,0,173,2,0,1,0,176
160194320260003,Somonauk High School,16019432026,0003,336,16,10,6,0,336,0,0,0,0,336,328,6,0,2,0,336,334,2,0,0,0,336,336,0,0,0,0,336,336,0,0,0,0,336,331,2,2,1,0,336,0,0,0,0,0,0,0,0,0,0,0,0
160194320261001,Somonauk Middle School,16019432026,1001,297,25,11,14,0,296,0,0,1,0,297,294,2,0,1,0,297,295,0,0,2,0,297,296,0,0,1,0,297,296,0,0,1,0,297,289,6,0,1,1,297,0,0,0,0,0,0,216,3,1,1,0,221
150162990252439,Songhai Elem Learning Institute,15016299025,2439,405,68,44,24,0,384,21,0,0,0,405,370,35,0,0,0,405,382,23,0,0,0,405,386,19,0,0,0,405,386,19,0,0,0,405,191,6,0,0,0,197,34,0,0,0,0,34,343,20,0,0,0,363
030030020262005,Sorento Elem School,03003002026,2005,175,2,2,0,3,172,0,0,3,0,175,172,0,0,3,0,175,167,2,1,3,2,175,167,2,1,3,2,175,167,2,1,3,2,175,80,0,0,0,0,80,0,0,0,0,0,0,154,0,0,3,0,157
041013200261002,South Beloit Jr High School,04101320026,1002,151,1,1,0,0,150,0,0,1,0,151,149,1,0,1,0,151,150,0,0,1,0,151,150,0,0,1,0,151,150,0,0,1,0,151,150,0,0,1,0,151,0,0,0,0,0,0,84,0,0,0,0,84
041013200260001,South Beloit Sr High School,04101320026,0001,322,0,0,0,0,319,0,1,2,0,322,314,0,0,2,6,322,319,0,1,2,0,322,320,0,0,2,0,322,320,0,0,2,0,322,320,0,0,2,0,322,0,0,0,0,0,0,0,0,0,0,0,0
14016075S190000,South Central Comm Serv Inc,14016075S19,0000,15,1,1,0,1,15,0,0,0,0,15,15,0,0,0,0,15,15,0,0,0,0,15,15,0,0,0,0,15,15,0,0,0,0,15,11,1,0,0,0,12,0,0,0,0,0,0,12,0,0,0,0,12
130584010262002,South Central Elementary-Kinmundy,13058401026,2002,280,0,0,0,0,277,0,3,0,0,280,277,0,3,0,0,280,277,0,3,0,0,280,277,0,3,0,0,280,277,0,3,0,0,280,41,0,1,0,0,42,41,0,1,0,0,42,277,0,3,0,0,280
130584010260001,South Central High School,13058401026,0001,224,0,0,0,0,224,0,0,0,0,224,224,0,0,0,0,224,224,0,0,0,0,224,224,0,0,0,0,224,224,0,0,0,0,224,224,0,0,0,0,224,0,0,0,0,0,0,0,0,0,0,0,0
130584010261001,South Central Middle School,13058401026,1001,192,0,0,0,0,191,0,1,0,0,192,191,0,1,0,0,192,191,0,1,0,0,192,191,0,1,0,0,192,191,0,1,0,0,192,191,0,1,0,0,192,0,0,0,0,0,0,142,0,0,0,0,142
100110030262004,South Elem School,10011003026,2004,282,0,0,0,0,279,0,0,1,2,282,279,0,0,1,2,282,278,0,0,1,3,282,278,0,0,1,3,282,278,0,0,1,3,282,44,0,0,0,0,44,0,0,0,0,0,0,279,0,0,1,2,282
11012002C262005,South Elem School,11012002C26,2005,303,0,0,0,0,302,0,0,0,1,303,302,0,0,0,1,303,302,0,0,0,1,303,302,0,0,0,1,303,302,0,0,0,1,303,22,0,0,0,1,23,22,0,0,0,1,23,302,0,0,0,1,303
140160350022002,South Elem School,14016035002,2002,404,0,0,0,0,385,0,5,11,3,404,386,0,6,11,1,404,380,0,6,15,3,404,391,0,1,12,0,404,390,0,2,12,0,404,0,0,0,0,0,0,0,0,0,0,0,0,389,0,2,12,1,404
140160620042011,South Elem School,14016062004,2011,313,9,6,3,0,309,3,0,1,0,313,310,2,0,1,0,313,308,3,1,1,0,313,311,1,0,1,0,313,311,1,0,1,0,313,90,2,0,0,0,92,60,0,0,0,0,60,309,3,0,1,0,313
200933480262003,South Elem School,20093348026,2003,476,0,0,0,0,475,0,0,1,0,476,475,0,0,1,0,476,475,0,0,1,0,476,475,0,0,1,0,476,475,0,0,1,0,476,116,0,0,0,0,116,116,0,0,0,0,116,475,0,0,1,0,476
440630470042007,South Elem School,44063047004,2007,462,0,0,0,0,456,0,0,6,0,462,456,0,0,6,0,462,455,0,1,6,0,462,455,0,1,6,0,462,455,0,1,6,0,462,83,0,0,1,0,84,0,0,0,0,0,0,456,0,0,6,0,462
340491870262006,South Elementary School,34049187026,2006,285,28,22,6,8,260,25,0,0,0,285,221,64,0,0,0,285,260,25,0,0,0,285,265,20,0,0,0,285,261,24,0,0,0,285,40,0,0,0,0,40,0,0,0,0,0,0,276,9,0,0,0,285
480723210262004,South Elementary School,48072321026,2004,316,2,0,2,0,313,0,0,1,2,316,313,0,0,1,2,316,313,0,0,1,2,316,313,0,0,1,2,316,313,0,0,1,2,316,55,0,0,0,0,55,55,0,0,0,0,55,313,0,0,1,2,316
310450460220005,South Elgin High School,31045046022,0005,2579,5,3,2,5,2568,2,4,4,1,2579,2569,2,3,4,1,2579,2571,0,3,4,1,2579,2571,0,3,4,1,2579,2571,0,3,4,1,2579,2570,1,3,4,1,2579,0,0,0,0,0,0,0,0,0,0,0,0
100110140242001,South Fork Elementary School,10011014024,2001,175,1,1,0,0,174,1,0,0,0,175,174,1,0,0,0,175,174,1,0,0,0,175,174,1,0,0,0,175,174,1,0,0,0,175,40,0,0,0,0,40,40,0,0,0,0,40,174,1,0,0,0,175
100110140240001,South Fork Jr Sr High School,10011014024,0001,230,0,0,0,1,230,0,0,0,0,230,230,0,0,0,0,230,230,0,0,0,0,230,230,0,0,0,0,230,230,0,0,0,0,230,230,0,0,0,0,230,0,0,0,0,0,0,84,0,0,0,0,84
460691170222007,South Jacksonville Elem School,46069117022,2007,293,1,1,0,1,291,1,0,1,0,293,291,1,0,1,0,293,291,1,0,1,0,293,291,1,0,1,0,293,291,1,0,1,0,293,77,0,0,1,0,78,0,0,0,0,0,0,291,1,0,1,0,293
150162990252855,South Loop Elem School,15016299025,2855,647,110,80,30,0,604,42,1,0,0,647,597,48,1,1,0,647,589,57,1,0,0,647,606,40,1,0,0,647,606,40,1,0,0,647,251,15,1,1,0,268,55,8,0,0,0,63,554,46,1,0,0,601
140160250021014,South Middle School,14016025002,1014,902,0,0,0,2,897,0,0,5,0,902,897,0,0,5,0,902,896,0,0,6,0,902,897,0,0,5,0,902,897,0,0,5,0,902,897,0,0,5,0,902,0,0,0,0,0,0,603,0,0,4,0,607
340491090022008,South Park Elem School,34049109002,2008,511,0,0,0,0,511,0,0,0,0,511,511,0,0,0,0,511,511,0,0,0,0,511,511,0,0,0,0,511,511,0,0,0,0,511,91,0,0,0,0,91,16,0,0,0,0,16,504,0,0,0,7,511
